ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,ErrorCode,PostProb,dTrueDelta,dCtrlPostMean,dCtrlPostVar,dExpPostMean,dExpPostVar,dObsMeanCtrl,dObsMeanExp,dSimMeanCtrl,dSimMeanExp
1,1,1,SUCCESS,3,0,0,1,0.124615137094125,0.406526467893153,0.0902499918549382,0.135414103652178,0.0902499918549382,0.406526504582166,0.135414115873301,,
1,2,1,SUCCESS,0,0,0,0.0032,1.0599836682676,-0.481183076775908,0.0902499918549382,1.37450193988262,0.0902499918549382,-0.481183120202681,1.37450206393142,,
1,2,2,SUCCESS,3,0,0,0.76884,1.0599836682676,-0.132404684258101,0.0451249979637345,0.88468727720113,0.0451249979637345,-0.132404690232862,0.884687317122643,,
1,3,1,SUCCESS,3,0,0,0.9956,0.466909578764796,0.192497569954176,0.0902499918549382,0.458034869218121,0.0902499918549382,0.192497587327081,0.458034910555768,,
1,4,1,SUCCESS,3,0,0,0.995,0.478495236858725,-0.155439220749957,0.0902499918549382,0.1464846170131,0.0902499918549382,-0.155439234778347,0.146484630233336,,
1,5,1,SUCCESS,3,0,0,0.9998,-0.0569890905983194,-0.399609203731054,0.0902499918549382,-0.44086299086143,0.0902499918549382,-0.399609239795785,-0.440863030649315,,
1,6,1,SUCCESS,3,0,0,0.9372,0.858605996090315,0.267454208060695,0.0902499918549382,0.84481159339658,0.0902499918549382,0.267454232198437,0.844811669640827,,
1,7,1,SUCCESS,0,0,0,0.4254,1.05664950641845,-0.130143881911666,0.0902499918549382,0.984741204549803,0.0902499918549382,-0.130143893657151,0.984741293422697,,
1,7,2,SUCCESS,2,0,0,0.9006,1.05664950641845,-0.192242356563041,0.0451249979637345,0.99159995666906,0.0451249979637345,-0.192242365237978,0.991600001415009,,
1,8,1,SUCCESS,3,0,0,0.9276,0.0194731932472543,-0.526738390839549,0.0902499918549382,0.0870592399581246,0.0902499918549382,-0.526738438377688,0.087059247815221,,
1,9,1,SUCCESS,0,0,0,0.0086,1.02620760078315,-0.226999424587129,0.0902499918549382,1.54659991927861,0.0902499918549382,-0.226999445073827,1.54660005885925,,
1,9,2,SUCCESS,2,0,0,0.99978,1.02620760078315,-0.307106533354946,0.0451249979637345,1.52008239650115,0.0451249979637345,-0.307106547213128,1.52008246509487,,
1,10,1,SUCCESS,0,0,0,0.3726,0.600139824719844,-0.198990118893594,0.0902499918549382,0.960853860616042,0.0902499918549382,-0.198990136852453,0.960853947333103,,
1,10,2,SUCCESS,3,0,0,0.46788,0.600139824719844,0.113994330450235,0.0451249979637345,0.888008302060245,0.0451249979637345,0.113994335594229,0.888008342131619,,
1,11,1,SUCCESS,0,0,0,0,1.38409486643273,-0.705093456490371,0.0902499918549382,1.45266514386626,0.0902499918549382,-0.705093520125055,1.45266527496929,,
1,11,2,SUCCESS,2,0,0,0.99998,1.38409486643273,-0.549046557365343,0.0451249979637345,1.51292204103538,0.0451249979637345,-0.549046582141069,1.51292210930599,,
1,12,1,SUCCESS,3,0,0,0.9582,0.767997376507577,-0.00645966327769467,0.0902499918549382,0.524326063343426,0.0902499918549382,-0.00645966386067928,0.524326110663854,,
1,13,1,SUCCESS,3,0,0,0.9998,0.650534297244464,0.303991083881615,0.0902499918549382,0.243635397496646,0.0902499918549382,0.30399111131681,0.243635419484741,,
1,14,1,SUCCESS,0,0,0,0.757,0.657388176921171,-0.0101563597919292,0.0902499918549382,0.844693664447756,0.0902499918549382,-0.0101563607085406,0.844693740681359,,
1,14,2,SUCCESS,3,0,0,0.74088,0.657388176921171,0.00312336790088402,0.0451249979637345,0.999084871625317,0.0451249979637345,0.003123368041826,0.999084916709021,,
1,15,1,SUCCESS,0,0,0,0.4356,0.715329372056361,-0.107859916315313,0.0902499918549382,0.996158719216407,0.0902499918549382,-0.10785992604967,0.996158809119732,,
1,15,2,SUCCESS,3,0,0,0.42352,0.715329372056361,0.11443984886686,0.0451249979637345,0.856830482507512,0.0451249979637345,0.114439854030958,0.856830521171988,,
1,16,1,SUCCESS,0,0,0,0.8414,0.836222035331903,0.0976883815906474,0.0902499918549382,0.847921285272481,0.0902499918549382,0.0976883904070238,0.847921361797377,,
1,16,2,SUCCESS,3,0,0,0.3666,0.836222035331903,0.121928101531799,0.0451249979637345,0.818353013163192,0.0451249979637345,0.121928107033804,0.818353050091371,,
1,17,1,SUCCESS,3,0,0,0.9826,0.0873876511607176,-0.0257852541192291,0.0902499918549382,0.370513790841192,0.0902499918549382,-0.0257852564463483,0.370513824280061,,
1,18,1,SUCCESS,3,0,0,1,0.00385812973835146,0.420088585714533,0.0902499918549382,-0.0669828504350319,0.0902499918549382,0.420088623627527,-0.0669828564802342,,
1,19,1,SUCCESS,3,0,0,0.9996,-0.0613178461722369,0.148700751877067,0.0902499918549382,0.209165691963389,0.0902499918549382,0.14870076529731,0.209165710840593,,
1,20,1,SUCCESS,0,0,0,0.6432,0.835958734684275,0.195245018689387,0.0902499918549382,1.13352002234224,0.0902499918549382,0.19524503631025,1.13352012464242,,
1,20,2,SUCCESS,3,0,0,0.18436,0.835958734684275,0.295530778269702,0.0451249979637345,0.824488561788129,0.0451249979637345,0.295530791605529,0.824488598993176,,
1,21,1,SUCCESS,0,0,0,0.568,0.746512580760145,-0.557448263552597,0.0902499918549382,0.448893920802273,0.0902499918549382,-0.557448313862303,0.448893961314949,,
1,21,2,SUCCESS,3,0,0,0.76292,0.746512580760145,-0.268032276936948,0.0451249979637345,0.747986773321521,0.0451249979637345,-0.268032289031904,0.747986807074424,,
1,22,1,SUCCESS,0,0,0,0.872,0.563141382683558,0.100860294373232,0.0902499918549382,0.813338961909043,0.0902499918549382,0.100860303475873,0.813339035312884,,
1,22,2,SUCCESS,3,0,0,0.12134,0.563141382683558,-0.0349509760952209,0.0451249979637345,0.412577239442306,0.0451249979637345,-0.0349509776723837,0.412577258059854,,
1,23,1,SUCCESS,3,0,0,1,-0.0616691196333532,-0.000584882740310652,0.0902499918549382,-0.315294111331055,0.0902499918549382,-0.000584882793096319,-0.315294139786349,,
1,24,1,SUCCESS,0,0,0,0.7862,0.844438678370421,-0.0683291196589539,0.0902499918549382,0.740872951020419,0.0902499918549382,-0.068329125825657,0.740873017884203,,
1,24,2,SUCCESS,3,0,0,0.24406,0.844438678370421,-0.0497140906504158,0.0451249979637345,0.54225717517242,0.0451249979637345,-0.0497140928937641,0.542257199641775,,
1,25,1,SUCCESS,3,0,0,0.982,-0.0577157514725056,-0.54062845601534,0.0902499918549382,-0.13027237456168,0.0902499918549382,-0.540628504807058,-0.130272386318762,,
1,26,1,SUCCESS,3,0,0,0.999,0.0769220801946967,0.413105776072066,0.0902499918549382,0.506435615830212,0.0902499918549382,0.413105813354862,0.506435661536026,,
1,27,1,SUCCESS,3,0,0,1,0.442703451528452,0.30477056338421,0.0902499918549382,0.139550754726879,0.0902499918549382,0.304770590889753,0.139550767321334,,
1,28,1,SUCCESS,3,0,0,0.9932,0.881565407311271,0.0714947639105838,0.0902499918549382,0.375880498075153,0.0902499918549382,0.0714947703629862,0.375880531998368,,
1,29,1,SUCCESS,0,0,0,0.0108,0.582611528832446,-0.55248214032945,0.0902499918549382,1.17875187318349,0.0902499918549382,-0.552482190190963,1.17875197956585,,
1,29,2,SUCCESS,2,0,0,0.99376,0.582611528832446,-0.291371414698546,0.0451249979637345,1.25579536179787,0.0451249979637345,-0.291371427846682,1.25579541846564,,
1,30,1,SUCCESS,0,0,0,0.0466,1.17822726658415,-0.42444729753539,0.0902499918549382,1.12348350493338,0.0902499918549382,-0.424447335841759,1.12348360632776,,
1,30,2,SUCCESS,2,0,0,0.94342,1.17822726658415,-0.0869844974814835,0.0451249979637345,1.18658711956144,0.0451249979637345,-0.0869845014066589,1.18658717310619,,
1,31,1,SUCCESS,3,0,0,1,-0.0563470973696962,-0.261680534225045,0.0902499918549382,-0.561799573964836,0.0902499918549382,-0.261680557841714,-0.561799624667248,,
1,32,1,SUCCESS,0,0,0,0.5218,1.08081716764932,0.109504885040538,0.0902499918549382,1.15453965138136,0.0902499918549382,0.109504894923354,1.15453975557856,,
1,32,2,SUCCESS,2,0,0,0.93228,1.08081716764932,-0.182296973255478,0.0451249979637345,1.06638903244771,0.0451249979637345,-0.182296981481629,1.06638908056851,,
1,33,1,SUCCESS,0,0,0,0.4836,0.732964350709697,-0.301505035354637,0.0902499918549382,0.770191500475451,0.0902499918549382,-0.301505062565467,0.770191569985234,,
1,33,2,SUCCESS,3,0,0,0.66954,0.732964350709697,-0.163265906938695,0.0451249979637345,0.766237475466612,0.0451249979637345,-0.163265914306069,0.766237510043078,,
1,34,1,SUCCESS,3,0,0,1,-0.0687443764243772,0.904434246491483,0.0902499918549382,-0.850881131082792,0.0902499918549382,0.904434328116673,-0.850881207874814,,
1,35,1,SUCCESS,3,0,0,1,-0.00542951787766942,0.100283247791289,0.0902499918549382,-0.24387727680269,0.0902499918549382,0.100283256841852,-0.243877298812614,,
1,36,1,SUCCESS,0,0,0,0.6126,0.539954512510167,-0.4375191569686,0.0902499918549382,0.528267360305323,0.0902499918549382,-0.437519196454704,0.528267407981452,,
1,36,2,SUCCESS,3,0,0,0.33634,0.539954512510167,-0.154000671255738,0.0451249979637345,0.521235403540753,0.0451249979637345,-0.154000678205018,0.5212354270615,,
1,37,1,SUCCESS,3,0,0,0.995,-0.080513882835312,-0.318827656384925,0.0902499918549382,-0.0228296451710874,0.0902499918549382,-0.318827685159121,-0.0228296472314629,,
1,38,1,SUCCESS,0,0,0,0.4142,0.73513672594806,-0.0623542870673091,0.0902499918549382,1.05630572946534,0.0902499918549382,-0.0623542926947835,1.05630582479693,,
1,38,2,SUCCESS,3,0,0,0.23024,0.73513672594806,0.129675863350969,0.0451249979637345,0.709734146414643,0.0451249979637345,0.129675869202592,0.709734178441397,,
1,39,1,SUCCESS,0,0,0,0.025,1.37113555338177,0.124317160189758,0.0902499918549382,1.76409195876298,0.0902499918549382,0.124317171409382,1.76409211797227,,
1,39,2,SUCCESS,2,0,0,0.96456,1.37113555338177,0.120149359423125,0.0451249979637345,1.45704198871576,0.0451249979637345,0.120149364844865,1.45704205446478,,
1,40,1,SUCCESS,3,0,0,0.9954,0.482632041177425,0.275050919129912,0.0902499918549382,0.556414513276977,0.0902499918549382,0.275050943953258,0.556414563493387,,
1,41,1,SUCCESS,3,0,0,0.9934,0.0215000910546052,-0.0682875294648205,0.0902499918549382,0.240989990153049,0.0902499918549382,-0.0682875356277701,0.240990011902396,,
1,42,1,SUCCESS,3,0,0,0.999,-0.0266279354423455,-0.119657626336125,0.0902499918549382,-0.0062622286959287,0.0902499918549382,-0.119657637135225,-0.00626222926109484,,
1,43,1,SUCCESS,3,0,0,0.9998,0.603049623080924,0.284386029403084,0.0902499918549382,0.152250905078139,0.0902499918549382,0.284386055068924,0.152250918818783,,
1,44,1,SUCCESS,3,0,0,0.997,-0.0207941616478407,0.149554066551024,0.0902499918549382,0.393117315088272,0.0902499918549382,0.149554080048279,0.39311735056711,,
1,45,1,SUCCESS,0,0,0,0.6022,0.354825084302861,-0.640200247360317,0.0902499918549382,0.339543407809672,0.0902499918549382,-0.64020030513839,0.339543438453464,,
1,45,2,SUCCESS,2,0,0,0.82126,0.354825084302861,-0.556032467003773,0.0451249979637345,0.517384893244033,0.0451249979637345,-0.556032492094738,0.517384916591027,,
1,46,1,SUCCESS,3,0,0,0.9642,0.662297960915636,-0.277185053669136,0.0902499918549382,0.232495678666761,0.0902499918549382,-0.277185078685087,0.232495699649496,,
1,47,1,SUCCESS,3,0,0,1,-0.00455895961149358,0.383484569438403,0.0902499918549382,0.119768976792396,0.0902499918549382,0.383484604047886,0.119768987601546,,
1,48,1,SUCCESS,3,0,0,0.932,0.26648804592463,-0.00514749687917887,0.0902499918549382,0.602533087170465,0.0902499918549382,-0.00514749734374046,0.602533141549076,,
1,49,1,SUCCESS,3,0,0,0.9558,0.695547586755134,-0.0861588230517635,0.0902499918549382,0.44084724121529,0.0902499918549382,-0.0861588308275972,0.440847281001753,,
1,50,1,SUCCESS,0,0,0,0.6154,0.713218300817092,-0.173135272414722,0.0902499918549382,0.796533146271241,0.0902499918549382,-0.173135288040181,0.796533218158358,,
1,50,2,SUCCESS,3,0,0,0.4233,0.713218300817092,0.0606204489251581,0.0451249979637345,0.800240666929162,0.0451249979637345,0.0606204516606559,0.800240703040022,,
1,51,1,SUCCESS,3,0,0,0.9974,-0.0591143186110486,-0.0679289733824355,0.0902499918549382,0.189983831534284,0.0902499918549382,-0.0679289795130254,0.189983848680325,,
1,52,1,SUCCESS,0,0,0,0.522,1.10740215196722,-0.0645782959729709,0.0902499918549382,0.977548235145936,0.0902499918549382,-0.0645783018011622,0.977548323369664,,
1,52,2,SUCCESS,2,0,0,0.93444,1.10740215196722,-0.0388803197764199,0.0451249979637345,1.21260751131438,0.0451249979637345,-0.0388803215308944,1.21260756603329,,
1,53,1,SUCCESS,3,0,0,0.994,0.0499415116015903,0.0816541885142285,0.0902499918549382,0.361455391005592,0.0902499918549382,0.081654195883519,0.361455423626941,,
1,54,1,SUCCESS,3,0,0,1,0.00338250436571064,0.178956325570001,0.0902499918549382,0.0129039250245112,0.0902499918549382,0.178956341720809,0.0129039261890905,,
1,55,1,SUCCESS,0,0,0,0.8474,0.049782682808275,-0.370488202015959,0.0902499918549382,0.379298110712723,0.0902499918549382,-0.370488235452519,0.379298144944377,,
1,55,2,SUCCESS,3,0,0,0.02366,0.049782682808275,-0.0815166187846948,0.0451249979637345,0.120577137174425,0.0451249979637345,-0.0815166224631322,0.120577142615468,,
1,56,1,SUCCESS,3,0,0,0.9996,0.435568284036053,0.164666639219887,0.0902499918549382,0.224259579505037,0.0902499918549382,0.164666654081051,0.224259599744464,,
1,57,1,SUCCESS,3,0,0,0.9582,0.652142927108133,-0.635352911908208,0.0902499918549382,-0.0903944953470222,0.0902499918549382,-0.635352969248808,-0.0903945035051254,,
1,58,1,SUCCESS,0,0,0,0.414,0.838775359726067,-0.18011038487476,0.0902499918549382,0.935225644261577,0.0902499918549382,-0.180110401129723,0.935225728665691,,
1,58,2,SUCCESS,3,0,0,0.7293,0.838775359726067,-0.241724257010976,0.0451249979637345,0.744075111316489,0.0451249979637345,-0.241724267918783,0.744075144892878,,
1,59,1,SUCCESS,3,0,0,1,0.00427881810522581,0.0977061994507219,0.0902499918549382,-0.459506580219815,0.0902499918549382,0.0977062082687063,-0.459506621690284,,
1,60,1,SUCCESS,3,0,0,0.9842,-0.00732974993331829,-0.137915708840803,0.0902499918549382,0.267342780663136,0.0902499918549382,-0.137915721287695,0.267342804790822,,
1,61,1,SUCCESS,3,0,0,0.9996,0.490410941036036,0.02178974247628,0.0902499918549382,0.094902083038082,0.0902499918549382,0.0217897444428042,0.0949020916029949,,
1,62,1,SUCCESS,0,0,0,0.4426,0.844390188447547,-0.50932911952446,0.0902499918549382,0.584088575771695,0.0902499918549382,-0.509329165491413,0.584088628485689,,
1,62,2,SUCCESS,3,0,0,0.71198,0.844390188447547,-0.274369495897334,0.0451249979637345,0.69540857694886,0.0451249979637345,-0.274369508278257,0.695408608329172,,
1,63,1,SUCCESS,3,0,0,0.9984,0.082950776597854,0.0147988364837562,0.0902499918549382,0.209333018512996,0.0902499918549382,0.0147988378193512,0.209333037405301,,
1,64,1,SUCCESS,0,0,0,0.1998,1.05558866881587,-0.246666443676677,0.0902499918549382,1.05949151579724,0.0902499918549382,-0.246666465938323,1.05949161141635,,
1,64,2,SUCCESS,2,0,0,0.90508,1.05558866881587,-0.0586945205698711,0.0451249979637345,1.13730263349848,0.0451249979637345,-0.0586945232184613,1.13730268481926,,
1,65,1,SUCCESS,0,0,0,0.1508,0.778971062461753,-0.252609001430133,0.0902499918549382,1.10696453963898,0.0902499918549382,-0.252609024228095,1.10696463954253,,
1,65,2,SUCCESS,3,0,0,0.76946,0.778971062461753,-0.0642332189500571,0.0451249979637345,0.957506363193141,0.0451249979637345,-0.0642332218485811,0.957506406400616,,
1,66,1,SUCCESS,3,0,0,0.9416,0.48765200448086,0.0682214118436043,0.0902499918549382,0.638920247407084,0.0902499918549382,0.0682214180005867,0.638920305069636,,
1,67,1,SUCCESS,3,0,0,1,0.630911580851204,0.336290177424193,0.0902499918549382,0.396033324824173,0.0902499918549382,0.336290207774382,0.396033360566181,,
1,68,1,SUCCESS,3,0,0,0.997,-0.0178602218983988,-0.12835089344078,0.0902499918549382,0.0948020909987701,0.0902499918549382,-0.128350905024448,0.0948020995546588,,
1,69,1,SUCCESS,3,0,0,1,0.0297373696245534,0.140082671201504,0.0902499918549382,-0.232195112121821,0.0902499918549382,0.140082683843965,-0.23219513307743,,
1,70,1,SUCCESS,3,0,0,0.9268,0.0191590428915357,-0.360296621621888,0.0902499918549382,0.245265715617949,0.0902499918549382,-0.360296654138658,0.24526573775318,,
1,71,1,SUCCESS,0,0,0,0.8844,0.978742852232738,0.197621867529753,0.0902499918549382,0.884800636226374,0.0902499918549382,0.197621885365127,0.884800716079632,,
1,71,2,SUCCESS,3,0,0,0.4304,0.978742852232738,0.259173545369922,0.0451249979637345,1.00712458984675,0.0451249979637345,0.259173557065128,1.00712463529325,,
1,72,1,SUCCESS,0,0,0,0.4936,0.775971370722657,-0.37514071741202,0.0902499918549382,0.687502633946337,0.0902499918549382,-0.37514075126847,0.687502695993449,,
1,72,2,SUCCESS,3,0,0,0.66762,0.775971370722657,-0.0739114716587614,0.0451249979637345,0.853123712462785,0.0451249979637345,-0.0739114749940166,0.853123750959992,,
1,73,1,SUCCESS,3,0,0,0.9726,1.14504891023801,0.0790935173897757,0.0902499918549382,0.545372436015378,0.0902499918549382,0.0790935245279657,0.54537248523524,,
1,74,1,SUCCESS,3,0,0,1,-0.103134994613862,0.67862967334178,0.0902499918549382,-0.033832023797212,0.0902499918549382,0.678629734588108,-0.0338320268505521,,
1,75,1,SUCCESS,0,0,0,0.5748,0.147620349718677,-0.528210891837129,0.0902499918549382,0.470883909709145,0.0902499918549382,-0.528210939508162,0.470883952206418,,
1,75,2,SUCCESS,3,0,0,0.04398,0.147620349718677,-0.221722947535337,0.0451249979637345,0.0732344544640212,0.0451249979637345,-0.221722957540585,0.0732344577687259,,
1,76,1,SUCCESS,3,0,0,0.982,-0.0104905116149254,-0.144685118930035,0.0902499918549382,0.276402768349437,0.0902499918549382,-0.144685131987867,0.276402793294787,,
1,77,1,SUCCESS,3,0,0,0.9998,-0.0132166021346358,0.346362621018373,0.0902499918549382,0.349625435441265,0.0902499918549382,0.3463626522776,0.349625466994961,,
1,78,1,SUCCESS,3,0,0,0.9872,0.315715479550565,0.314931430040445,0.0902499918549382,0.700494028779263,0.0902499918549382,0.314931458463007,0.700494091998849,,
1,79,1,SUCCESS,3,0,0,0.994,0.392051645198858,0.139206662227591,0.0902499918549382,0.410774217601644,0.0902499918549382,0.139206674790992,0.410774254674017,,
1,80,1,SUCCESS,0,0,0,0.602,0.666465095951875,-0.12691920033994,0.0902499918549382,0.84404402779838,0.0902499918549382,-0.126919211794398,0.844044103973354,,
1,80,2,SUCCESS,3,0,0,0.44342,0.666465095951875,0.129416940052835,0.0451249979637345,0.886120932496394,0.0451249979637345,0.129416945892775,0.886120972482601,,
1,81,1,SUCCESS,3,0,0,0.9998,-0.00608720006156975,-0.104819102736075,0.0902499918549382,-0.0703399274262232,0.0902499918549382,-0.104819112195999,-0.0703399337744016,,
1,82,1,SUCCESS,3,0,0,0.9684,0.0867471529315735,-0.0688411957299582,0.0902499918549382,0.43150417479976,0.0902499918549382,-0.0688412019428761,0.431504213743012,,
1,83,1,SUCCESS,0,0,0,0.6428,0.927438970185311,-0.0782053579061724,0.0902499918549382,0.868078755949249,0.0902499918549382,-0.078205364964206,0.868078834293357,,
1,83,2,SUCCESS,2,0,0,0.8501,0.927438970185311,-0.0387448151190152,0.0451249979637345,1.07110619840266,0.0451249979637345,-0.0387448168673749,1.07110624673633,,
1,84,1,SUCCESS,3,0,0,1,0.833895505418058,0.625974281801875,0.0902499918549382,0.218216734869172,0.0902499918549382,0.625974338296053,0.218216754563233,,
1,85,1,SUCCESS,3,0,0,1,-0.052562978278813,0.699134004919097,0.0902499918549382,0.00978213781173385,0.0902499918549382,0.699134068015941,0.00978213869457179,,
